0.000235, 0.023529, 20
0.000887, 0.032604, 20
0.002355, 0.073361, 20
0.004963, 0.130428, 20
0.009039, 0.203816, 20
0.014910, 0.293544, 20
0.022903, 0.399642, 20
0.033346, 0.522152, 20
0.046569, 0.661137, 20
0.062903, 0.816688, 20
0.082518, 0.980753, 20
0.105423, 1.145284, 20
0.131632, 1.310415, 20
0.161158, 1.476309, 20
0.194021, 1.643155, 20
0.230245, 1.811174, 20
0.269857, 1.980622, 20
0.312893, 2.151790, 20
0.359393, 2.325005, 20
0.409405, 2.500627, 20
0.462987, 2.679054, 20
0.520201, 2.860711, 20
0.581122, 3.046053, 20
0.645833, 3.235553, 20
0.714427, 3.429700, 20
0.787007, 3.628985, 20
0.863684, 3.833897, 20
0.944583, 4.044909, 20
1.029832, 4.262468, 20
1.119572, 4.486989, 20
1.213949, 4.718839, 20
1.313115, 4.958338, 20
1.417230, 5.205745, 20
1.526456, 5.461264, 20
1.640764, 5.715431, 20
1.759925, 5.958064, 20
1.883687, 6.188078, 20
2.011773, 6.404287, 20
2.143881, 6.605437, 20
2.279686, 6.790243, 20
2.418835, 6.957415, 20
2.560948, 7.105687, 20
2.705625, 7.233830, 20
2.852438, 7.340670, 20
3.001160, 7.436094, 20
3.151775, 7.530742, 20
3.304269, 7.624698, 20
3.458630, 7.718072, 20
3.614850, 7.810993, 20
3.772922, 7.903602, 20
3.932843, 7.996049, 20
4.094613, 8.088489, 20
4.258235, 8.181075, 20
4.423714, 8.273960, 20
4.591060, 8.367286, 20
4.760283, 8.461181, 20
4.931398, 8.555757, 20
5.104420, 8.651102, 20
5.279366, 8.747275, 20
5.456075, 8.835446, 20
5.634114, 8.901983, 20
5.812945, 8.941529, 20
5.992001, 8.952800, 20
6.170690, 8.934467, 20
6.348394, 8.885182, 20
6.524466, 8.803601, 20
6.698234, 8.688422, 20
6.869003, 8.538420, 20
7.036053, 8.352487, 20
7.198841, 8.139441, 20
7.357108, 7.913346, 20
7.510689, 7.679025, 20
7.659425, 7.436787, 20
7.803165, 7.187002, 20
7.941767, 6.930099, 20
8.075098, 6.666551, 20
8.203035, 6.396866, 20
8.325466, 6.121576, 20
8.442291, 5.841222, 20
8.553418, 5.556345, 20
8.658767, 5.267472, 20
8.758269, 4.975110, 20
8.851864, 4.679741, 20
8.939500, 4.381807, 20
9.021135, 4.081717, 20
9.096731, 3.779837, 20
9.166261, 3.476493, 20
9.229701, 3.171968, 20
9.287031, 2.866507, 20
9.338237, 2.560317, 20
9.383309, 2.253570, 20
9.422237, 1.946407, 20
9.455016, 1.638939, 20
9.481849, 1.341680, 20
9.503251, 1.070103, 20
9.519836, 0.829235, 20
9.532218, 0.619116, 20
9.541014, 0.439769, 20
9.546838, 0.291209, 20
9.550307, 0.173445, 20
9.552036, 0.086483, 20
9.552643, 0.030326, 20
9.552742, 0.004974, 20
9.552742, 0.000000, 20
