0.000199, 0.019900, 20
0.001174, 0.048730, 20
0.003367, 0.109669, 20
0.007024, 0.182869, 20
0.012148, 0.256198, 20
0.018743, 0.329712, 20
0.026812, 0.403465, 20
0.036362, 0.477517, 20
0.047401, 0.551927, 20
0.059936, 0.626760, 20
0.073978, 0.702086, 20
0.089537, 0.777977, 20
0.106627, 0.854514, 20
0.125263, 0.931783, 20
0.145461, 1.009880, 20
0.167239, 1.088908, 20
0.190619, 1.168983, 20
0.215623, 1.250232, 20
0.242279, 1.332796, 20
0.270616, 1.416834, 20
0.300666, 1.502525, 20
0.332468, 1.590067, 20
0.366061, 1.679686, 20
0.401494, 1.771637, 20
0.438818, 1.866208, 20
0.478093, 1.963729, 20
0.519384, 2.064572, 20
0.562768, 2.169164, 20
0.608327, 2.277991, 20
0.656159, 2.391606, 20
0.706372, 2.510640, 20
0.759088, 2.635811, 20
0.814447, 2.767930, 20
0.872605, 2.907911, 20
0.933741, 3.056769, 20
0.998053, 3.215619, 20
1.065766, 3.385655, 20
1.137128, 3.568108, 20
1.212412, 3.764178, 20
1.291910, 3.974906, 20
1.375930, 4.200987, 20
1.464779, 4.442475, 20
1.558747, 4.698396, 20
1.658072, 4.966229, 20
1.762898, 5.241330, 20
1.873226, 5.516395, 20
1.988850, 5.781194, 20
2.109308, 6.022876, 20
2.233850, 6.227139, 20
2.361457, 6.380328, 20
2.490899, 6.472097, 20
2.620855, 6.497798, 20
2.750048, 6.459639, 20
2.877370, 6.366092, 20
3.001966, 6.229820, 20
3.123266, 6.064996, 20
3.240965, 5.884934, 20
3.354976, 5.700586, 20
3.465375, 5.519961, 20
3.572340, 5.348234, 20
3.676104, 5.188206, 20
3.776922, 5.040884, 20
3.875042, 4.906010, 20
3.970692, 4.782481, 20
4.064065, 4.668656, 20
4.155316, 4.562546, 20
4.244554, 4.461933, 20
4.331628, 4.353670, 20
4.416156, 4.226394, 20
4.497763, 4.080362, 20
4.576267, 3.925198, 20
4.651638, 3.768533, 20
4.723782, 3.607215, 20
4.792541, 3.437942, 20
4.857684, 3.257173, 20
4.918905, 3.061046, 20
4.975812, 2.845343, 20
5.027922, 2.605511, 20
5.074659, 2.336842, 20
5.115357, 2.034902, 20
5.149285, 1.696390, 20
5.175698, 1.320675, 20
5.193942, 0.912192, 20
5.304788, 5.542314, 20
5.418041, 5.662634, 20
5.525475, 5.371672, 20
5.627471, 5.099802, 20
5.724116, 4.832273, 20
5.815388, 4.563583, 20
5.901379, 4.299587, 20
5.982349, 4.048472, 20
6.058556, 3.810345, 20
6.130186, 3.581527, 20
6.197364, 3.358869, 20
6.260157, 3.139659, 20
6.318588, 2.921558, 20
6.372639, 2.702558, 20
6.422259, 2.480975, 20
6.467368, 2.255478, 20
6.507871, 2.025152, 20
6.543664, 1.789613, 20
6.574647, 1.549158, 20
6.600746, 1.304951, 20
6.621930, 1.059232, 20
6.638240, 0.815490, 20
6.649811, 0.578557, 20
6.656902, 0.354515, 20
6.659909, 0.150348, 20
6.660443, 0.026727, 20
6.663845, 0.170114, 20
6.669345, 0.274978, 20
6.676125, 0.339003, 20
6.683383, 0.362893, 20
6.690388, 0.350255, 20
6.696527, 0.306955, 20
6.701330, 0.240167, 20
6.704478, 0.157370, 20
6.705788, 0.065530, 20
6.706377, 0.029438, 20
6.708835, 0.122875, 20
6.713063, 0.211410, 20
6.718919, 0.292789, 20
6.726232, 0.365682, 20
6.734821, 0.429456, 20
6.744501, 0.483986, 20
6.755091, 0.529486, 20
6.766419, 0.566390, 20
6.778324, 0.595254, 20
6.790658, 0.616696, 20
6.803285, 0.631351, 20
6.816082, 0.639840, 20
6.828937, 0.642756, 20
6.841750, 0.640651, 20
6.854430, 0.634037, 20
6.866898, 0.623380, 20
6.879080, 0.609101, 20
6.890912, 0.591585, 20
6.902335, 0.571174, 20
6.913299, 0.548181, 20
6.923757, 0.522884, 20
6.933667, 0.495536, 20
6.942995, 0.466364, 20
6.951706, 0.435574, 20
6.959773, 0.403353, 20
6.967171, 0.369872, 20
6.973876, 0.335286, 20
6.979871, 0.299738, 20
6.985138, 0.263362, 20
6.989664, 0.226280, 20
6.993436, 0.188609, 20
6.996445, 0.150457, 20
6.998684, 0.111930, 20
7.000146, 0.073127, 20
7.000911, 0.038222, 20
7.001187, 0.013826, 20
7.001236, 0.002438, 20
7.001236, 0.000000, 20
